InstrumentID,ExchangeID,ProductID,ProductClass,UnderlyingExchangeID,UnderlyingInstrID,InstrumentID2,ExchangeID2,ProductID2,ProductClass2,UnderlyingExchangeID2,UnderlyingInstrID2,PriceTick,ExpireDate,Symbol
SPD TA707&TA801,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA707&TA801,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA707&TA801
SPD TA707&TA803,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA707&TA803,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA707&TA803
SPD TA707&TA804,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA707&TA804,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA707&TA804
SPD TA707&TA805,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA707&TA805,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA707&TA805
SPD TA707&TA712,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA707&TA712,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA707&TA712
SPD TA707&TA711,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA707&TA711,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA707&TA711
SPD TA707&TA710,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA707&TA710,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA707&TA710
SPD TA707&TA806,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA707&TA806,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA707&TA806
SPD JR801&JR803,CZCE,SPD JR&JR,Combination,CZCE,,SPD JR801&JR803,CZCE,SPD JR&JR,COMBINATION,CZCE,,1.0,,CZCE.SPD JR801&JR803
SPD JR801&JR805,CZCE,SPD JR&JR,Combination,CZCE,,SPD JR801&JR805,CZCE,SPD JR&JR,COMBINATION,CZCE,,1.0,,CZCE.SPD JR801&JR805
SPD FG803&FG805,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG803&FG805,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG803&FG805
SPD FG803&FG806,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG803&FG806,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG803&FG806
SPD FG803&FG804,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG803&FG804,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG803&FG804
SPD OI707&OI801,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI707&OI801,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI707&OI801
SPD OI707&OI711,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI707&OI711,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI707&OI711
SPD OI707&OI805,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI707&OI805,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI707&OI805
SPD OI707&OI803,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI707&OI803,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI707&OI803
SPD OI707&OI709,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI707&OI709,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI707&OI709
SPD RI711&RI801,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI711&RI801,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI711&RI801
SPD RI711&RI803,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI711&RI803,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI711&RI803
SPD RI711&RI805,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI711&RI805,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI711&RI805
SPD LR707&LR711,CZCE,SPD LR&LR,Combination,CZCE,,SPD LR707&LR711,CZCE,SPD LR&LR,COMBINATION,CZCE,,1.0,,CZCE.SPD LR707&LR711
SPD LR707&LR709,CZCE,SPD LR&LR,Combination,CZCE,,SPD LR707&LR709,CZCE,SPD LR&LR,COMBINATION,CZCE,,1.0,,CZCE.SPD LR707&LR709
SPD LR707&LR803,CZCE,SPD LR&LR,Combination,CZCE,,SPD LR707&LR803,CZCE,SPD LR&LR,COMBINATION,CZCE,,1.0,,CZCE.SPD LR707&LR803
SPD LR707&LR801,CZCE,SPD LR&LR,Combination,CZCE,,SPD LR707&LR801,CZCE,SPD LR&LR,COMBINATION,CZCE,,1.0,,CZCE.SPD LR707&LR801
SPD LR707&LR805,CZCE,SPD LR&LR,Combination,CZCE,,SPD LR707&LR805,CZCE,SPD LR&LR,COMBINATION,CZCE,,1.0,,CZCE.SPD LR707&LR805
SPD MA708&MA712,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA712,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA712
SPD MA708&MA711,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA711,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA711
SPD MA708&MA710,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA710,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA710
SPD MA708&MA709,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA709,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA709
SPD MA708&MA802,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA802,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA802
SPD MA708&MA801,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA801,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA801
SPD MA708&MA803,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA803,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA803
SPD MA708&MA804,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA804,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA804
SPD MA708&MA805,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA805,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA805
SPD MA708&MA806,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA708&MA806,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA708&MA806
SPD WH707&WH711,CZCE,SPD WH&WH,Combination,CZCE,,SPD WH707&WH711,CZCE,SPD WH&WH,COMBINATION,CZCE,,1.0,,CZCE.SPD WH707&WH711
SPD WH707&WH805,CZCE,SPD WH&WH,Combination,CZCE,,SPD WH707&WH805,CZCE,SPD WH&WH,COMBINATION,CZCE,,1.0,,CZCE.SPD WH707&WH805
SPD WH707&WH709,CZCE,SPD WH&WH,Combination,CZCE,,SPD WH707&WH709,CZCE,SPD WH&WH,COMBINATION,CZCE,,1.0,,CZCE.SPD WH707&WH709
SPD WH707&WH803,CZCE,SPD WH&WH,Combination,CZCE,,SPD WH707&WH803,CZCE,SPD WH&WH,COMBINATION,CZCE,,1.0,,CZCE.SPD WH707&WH803
SPD WH707&WH801,CZCE,SPD WH&WH,Combination,CZCE,,SPD WH707&WH801,CZCE,SPD WH&WH,COMBINATION,CZCE,,1.0,,CZCE.SPD WH707&WH801
SPD MA709&MA805,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA709&MA805,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA709&MA805
SPD MA709&MA801,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA709&MA801,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA709&MA801
SPD MA709&MA712,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA709&MA712,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA709&MA712
SPD MA709&MA711,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA709&MA711,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA709&MA711
SPD MA709&MA806,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA709&MA806,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA709&MA806
SPD MA709&MA710,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA709&MA710,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA709&MA710
SPD MA709&MA804,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA709&MA804,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA709&MA804
SPD MA709&MA803,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA709&MA803,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA709&MA803
SPD MA709&MA802,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA709&MA802,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA709&MA802
SPD MA802&MA805,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA802&MA805,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA802&MA805
SPD MA802&MA806,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA802&MA806,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA802&MA806
SPD MA802&MA803,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA802&MA803,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA802&MA803
SPD MA802&MA804,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA802&MA804,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA802&MA804
SPC i1710&j1701,DCE,SPC i&j,Combination,DCE,,SPC I1710&J1701,DCE,SPC I&J,COMBINATION,DCE,,0.5,,DCE.SPC I1710&J1701
SPD SF707&SF709,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF709,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF709
IPS SF707&SM707,CZCE,IPS SF&SM,Combination,CZCE,,IPS SF707&SM707,CZCE,IPS SF&SM,COMBINATION,CZCE,,2.0,,CZCE.IPS SF707&SM707
SPD SF707&SF708,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF708,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF708
SPD SF707&SF804,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF804,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF804
SPD SF707&SF803,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF803,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF803
SPD SF707&SF802,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF802,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF802
SPD SF707&SF801,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF801,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF801
SPD SF707&SF805,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF805,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF805
SPD SF707&SF712,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF712,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF712
SPD SF707&SF711,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF711,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF711
SPD SF707&SF710,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF710,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF710
SPD SF707&SF806,CZCE,SPD SF&SF,Combination,CZCE,,SPD SF707&SF806,CZCE,SPD SF&SF,COMBINATION,CZCE,,2.0,,CZCE.SPD SF707&SF806
SP m1805&m1805,DCE,SP m&m,Combination,DCE,,SP M1805&M1805,DCE,SP M&M,COMBINATION,DCE,,1.0,,DCE.SP M1805&M1805
SPD SM802&SM805,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM802&SM805,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM802&SM805
SPD SM802&SM803,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM802&SM803,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM802&SM803
SPD SM802&SM804,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM802&SM804,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM802&SM804
SPD SM802&SM806,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM802&SM806,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM802&SM806
SP jd1802&jd1803,DCE,SP jd&jd,Combination,DCE,,SP JD1802&JD1803,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1802&JD1803
SPD SM708&SM804,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM804,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM804
SPD SM708&SM712,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM712,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM712
SPD SM708&SM711,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM711,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM711
SPD SM708&SM710,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM710,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM710
SPD SM708&SM709,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM709,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM709
SPD SM708&SM803,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM803,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM803
SPD SM708&SM802,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM802,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM802
SPD SM708&SM801,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM801,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM801
SPD SM708&SM805,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM805,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM805
SPD SM708&SM806,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM708&SM806,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM708&SM806
SPD MA804&MA805,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA804&MA805,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA804&MA805
SPD MA804&MA806,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA804&MA806,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA804&MA806
SPD RI801&RI803,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI801&RI803,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI801&RI803
SPD RI801&RI805,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI801&RI805,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI801&RI805
SP jd1709&jd1802,DCE,SP jd&jd,Combination,DCE,,SP JD1709&JD1802,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1709&JD1802
SPD OI709&OI801,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI709&OI801,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI709&OI801
SPD OI709&OI711,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI709&OI711,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI709&OI711
SPD OI709&OI803,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI709&OI803,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI709&OI803
SP jd1709&jd1804,DCE,SP jd&jd,Combination,DCE,,SP JD1709&JD1804,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1709&JD1804
SPD OI709&OI805,CZCE,SPD OI&OI,Combination,CZCE,,SPD OI709&OI805,CZCE,SPD OI&OI,COMBINATION,CZCE,,2.0,,CZCE.SPD OI709&OI805
SP jd1709&jd1711,DCE,SP jd&jd,Combination,DCE,,SP JD1709&JD1711,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1709&JD1711
SP jd1709&jd1805,DCE,SP jd&jd,Combination,DCE,,SP JD1709&JD1805,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1709&JD1805
SP jd1709&jd1803,DCE,SP jd&jd,Combination,DCE,,SP JD1709&JD1803,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1709&JD1803
SP jd1709&jd1710,DCE,SP jd&jd,Combination,DCE,,SP JD1709&JD1710,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1709&JD1710
SP jd1709&jd1709,DCE,SP jd&jd,Combination,DCE,,SP JD1709&JD1709,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1709&JD1709
SP jd1709&jd1801,DCE,SP jd&jd,Combination,DCE,,SP JD1709&JD1801,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1709&JD1801
SP jd1709&jd1712,DCE,SP jd&jd,Combination,DCE,,SP JD1709&JD1712,DCE,SP JD&JD,COMBINATION,DCE,,1.0,,DCE.SP JD1709&JD1712
SPD TA801&TA806,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA801&TA806,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA801&TA806
SPD TA801&TA804,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA801&TA804,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA801&TA804
SPD TA801&TA803,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA801&TA803,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA801&TA803
SPD TA801&TA802,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA801&TA802,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA801&TA802
SPD TA801&TA805,CZCE,SPD TA&TA,Combination,CZCE,,SPD TA801&TA805,CZCE,SPD TA&TA,COMBINATION,CZCE,,2.0,,CZCE.SPD TA801&TA805
SPD SM712&SM802,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM712&SM802,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM712&SM802
SPD SM712&SM805,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM712&SM805,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM712&SM805
SPD SM712&SM801,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM712&SM801,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM712&SM801
SPD SM712&SM804,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM712&SM804,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM712&SM804
SPD SM712&SM803,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM712&SM803,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM712&SM803
SPD SM712&SM806,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM712&SM806,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM712&SM806
SP l1801&l1802,DCE,SP l&l,Combination,DCE,,SP L1801&L1802,DCE,SP L&L,COMBINATION,DCE,,5.0,,DCE.SP L1801&L1802
SPC l1801&v1709,DCE,SPC l&v,Combination,DCE,,SPC L1801&V1709,DCE,SPC L&V,COMBINATION,DCE,,5.0,,DCE.SPC L1801&V1709
SPC l1801&pp1705,DCE,SPC l&pp,Combination,DCE,,SPC L1801&PP1705,DCE,SPC L&PP,COMBINATION,DCE,,5.0,,DCE.SPC L1801&PP1705
SPC l1801&pp1709,DCE,SPC l&pp,Combination,DCE,,SPC L1801&PP1709,DCE,SPC L&PP,COMBINATION,DCE,,5.0,,DCE.SPC L1801&PP1709
SPC l1801&pp1801,DCE,SPC l&pp,Combination,DCE,,SPC L1801&PP1801,DCE,SPC L&PP,COMBINATION,DCE,,5.0,,DCE.SPC L1801&PP1801
SPC l1801&v1801,DCE,SPC l&v,Combination,DCE,,SPC L1801&V1801,DCE,SPC L&V,COMBINATION,DCE,,5.0,,DCE.SPC L1801&V1801
SP l1801&l1801,DCE,SP l&l,Combination,DCE,,SP L1801&L1801,DCE,SP L&L,COMBINATION,DCE,,5.0,,DCE.SP L1801&L1801
SP l1801&l1805,DCE,SP l&l,Combination,DCE,,SP L1801&L1805,DCE,SP L&L,COMBINATION,DCE,,5.0,,DCE.SP L1801&L1805
SPD MA805&MA806,CZCE,SPD MA&MA,Combination,CZCE,,SPD MA805&MA806,CZCE,SPD MA&MA,COMBINATION,CZCE,,1.0,,CZCE.SPD MA805&MA806
SPD RM801&RM803,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM801&RM803,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM801&RM803
SPD RM801&RM805,CZCE,SPD RM&RM,Combination,CZCE,,SPD RM801&RM805,CZCE,SPD RM&RM,COMBINATION,CZCE,,1.0,,CZCE.SPD RM801&RM805
SPD RI803&RI805,CZCE,SPD RI&RI,Combination,CZCE,,SPD RI803&RI805,CZCE,SPD RI&RI,COMBINATION,CZCE,,1.0,,CZCE.SPD RI803&RI805
SPD FG711&FG804,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG711&FG804,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG711&FG804
SPD FG711&FG805,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG711&FG805,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG711&FG805
SPD FG711&FG802,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG711&FG802,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG711&FG802
SPD FG711&FG801,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG711&FG801,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG711&FG801
SPD FG711&FG712,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG711&FG712,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG711&FG712
SPD FG711&FG806,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG711&FG806,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG711&FG806
SPD FG711&FG803,CZCE,SPD FG&FG,Combination,CZCE,,SPD FG711&FG803,CZCE,SPD FG&FG,COMBINATION,CZCE,,1.0,,CZCE.SPD FG711&FG803
SPD SM710&SM805,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM710&SM805,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM710&SM805
SPD SM710&SM802,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM710&SM802,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM710&SM802
SPD SM710&SM806,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM710&SM806,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM710&SM806
SPD SM710&SM801,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM710&SM801,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM710&SM801
SPD SM710&SM712,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM710&SM712,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM710&SM712
SPD SM710&SM711,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM710&SM711,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM710&SM711
SPD SM710&SM803,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM710&SM803,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM710&SM803
SPD SM710&SM804,CZCE,SPD SM&SM,Combination,CZCE,,SPD SM710&SM804,CZCE,SPD SM&SM,COMBINATION,CZCE,,2.0,,CZCE.SPD SM710&SM804
SPD SR709&SR711,CZCE,SPD SR&SR,Combination,CZCE,,SPD SR709&SR711,CZCE,SPD SR&SR,COMBINATION,CZCE,,1.0,,CZCE.SPD SR709&SR711
SPD SR709&SR809,CZCE,SPD SR&SR,Combination,CZCE,,SPD SR709&SR809,CZCE,SPD SR&SR,COMBINATION,CZCE,,1.0,,CZCE.SPD SR709&SR809
SPD SR709&SR801,CZCE,SPD SR&SR,Combination,CZCE,,SPD SR709&SR801,CZCE,SPD SR&SR,COMBINATION,CZCE,,1.0,,CZCE.SPD SR709&SR801
SPD SR709&SR803,CZCE,SPD SR&SR,Combination,CZCE,,SPD SR709&SR803,CZCE,SPD SR&SR,COMBINATION,CZCE,,1.0,,CZCE.SPD SR709&SR803
SPD SR709&SR807,CZCE,SPD SR&SR,Combination,CZCE,,SPD SR709&SR807,CZCE,SPD SR&SR,COMBINATION,CZCE,,1.0,,CZCE.SPD SR709&SR807
SPD SR709&SR811,CZCE,SPD SR&SR,Combination,CZCE,,SPD SR709&SR811,CZCE,SPD SR&SR,COMBINATION,CZCE,,1.0,,CZCE.SPD SR709&SR811
SPD SR709&SR805,CZCE,SPD SR&SR,Combination,CZCE,,SPD SR709&SR805,CZCE,SPD SR&SR,COMBINATION,CZCE,,1.0,,CZCE.SPD SR709&SR805
SP m1801&m1801,DCE,SP m&m,Combination,DCE,,SP M1801&M1801,DCE,SP M&M,COMBINATION,DCE,,1.0,,DCE.SP M1801&M1801
SP m1801&m1805,DCE,SP m&m,Combination,DCE,,SP M1801&M1805,DCE,SP M&M,COMBINATION,DCE,,1.0,,DCE.SP M1801&M1805
SPD SR711&SR801,CZCE,SPD SR&SR,Combination,CZCE,,SPD SR711&SR801,CZCE,SPD SR&SR,COMBINATION,CZCE,,1.0,,CZCE.SPD SR711&SR801
SPD SR711&SR811,CZCE,SPD SR&SR,Combination,CZCE,,SPD SR711&SR811,CZCE,SPD SR&SR,COMBINATION,CZCE,,1.0,,CZCE.SPD SR711&SR811
